"","game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
"896",142401,"Dwarven Miner",2,4,30,30,30,2013,5.64709,207,12,"Hand Management",405,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike Richie"
"897",142401,"Dwarven Miner",2,4,30,30,30,2013,5.64709,207,12,"Press Your Luck",405,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike Richie"
"898",142401,"Dwarven Miner",2,4,30,30,30,2013,5.64709,207,12,"Variable Player Powers",405,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike Richie"
"899",206940,"Carcassonne: Amazonas",2,5,35,35,35,2016,6.21371,754,8,"Tile Placement",1687,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
"900",156442,"Asking for Trobils",2,7,90,60,90,2015,5.99675,512,12,"Pick-up and Deliver",889,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erin McDonald, Christian Strain"
"901",156442,"Asking for Trobils",2,7,90,60,90,2015,5.99675,512,12,"Worker Placement",889,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erin McDonald, Christian Strain"
"902",171726,"Project: ELITE",1,4,30,30,30,2016,6.39826,762,12,"Co-operative Play",1301,"Fighting"," Miniatures"," Real-time"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Konstantinos Kokkinis, Sotirios Tsantilas"
"903",171726,"Project: ELITE",1,4,30,30,30,2016,6.39826,762,12,"Dice Rolling",1301,"Fighting"," Miniatures"," Real-time"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Konstantinos Kokkinis, Sotirios Tsantilas"
"904",171726,"Project: ELITE",1,4,30,30,30,2016,6.39826,762,12,"Grid Movement",1301,"Fighting"," Miniatures"," Real-time"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Konstantinos Kokkinis, Sotirios Tsantilas"
"905",171726,"Project: ELITE",1,4,30,30,30,2016,6.39826,762,12,"Variable Player Powers",1301,"Fighting"," Miniatures"," Real-time"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Konstantinos Kokkinis, Sotirios Tsantilas"
"906",189052,"Sea of Clouds",2,4,45,45,45,2016,6.21052,1290,10,"Card Drafting",2371,"Card Game"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Théo Rivière"
"907",189052,"Sea of Clouds",2,4,45,45,45,2016,6.21052,1290,10,"Press Your Luck",2371,"Card Game"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Théo Rivière"
"908",189052,"Sea of Clouds",2,4,45,45,45,2016,6.21052,1290,10,"Set Collection",2371,"Card Game"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Théo Rivière"
"909",191038,"West of Africa",2,5,90,60,90,2016,5.6439,228,10,"Area Control / Area Influence",405,"Civilization"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Schlegel"
"910",191038,"West of Africa",2,5,90,60,90,2016,5.6439,228,10,"Pick-up and Deliver",405,"Civilization"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Schlegel"
"911",191038,"West of Africa",2,5,90,60,90,2016,5.6439,228,10,"Point to Point Movement",405,"Civilization"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Schlegel"
"912",191038,"West of Africa",2,5,90,60,90,2016,5.6439,228,10,"Simultaneous Action Selection",405,"Civilization"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Schlegel"
"913",192735,"Broom Service: The Card Game",3,6,30,15,30,2016,5.69238,434,8,"Press Your Luck",1221,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Pelikan, Alexander Pfister"
"914",192735,"Broom Service: The Card Game",3,6,30,15,30,2016,5.69238,434,8,"Set Collection",1221,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Pelikan, Alexander Pfister"
"915",153113,"Slaughterball",2,4,60,60,60,2016,5.64101,97,14,"Dice Rolling",194,"Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik Kjerland"
"916",153113,"Slaughterball",2,4,60,60,60,2016,5.64101,97,14,"Grid Movement",194,"Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik Kjerland"
"917",153113,"Slaughterball",2,4,60,60,60,2016,5.64101,97,14,"Variable Player Powers",194,"Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik Kjerland"
"918",130680,"iKNOW",2,6,60,60,60,2012,5.76542,548,15,"Betting/Wagering",803,"Card Game"," Party Game"," Trivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
"919",19764,"PÜNCT",2,2,30,30,30,2005,6.24875,1448,10,"Route/Network Building",2607,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kris Burm"
"920",103092,"Helvetia",2,4,90,90,90,2011,6.44248,1778,12,"Action Point Allowance System",1911,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthias Cramer"
"921",103092,"Helvetia",2,4,90,90,90,2011,6.44248,1778,12,"Area Control / Area Influence",1911,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthias Cramer"
"922",103092,"Helvetia",2,4,90,90,90,2011,6.44248,1778,12,"Worker Placement",1911,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthias Cramer"
"923",165959,"Jolly Roger: The Game of Piracy & Mutiny",4,10,30,30,30,2015,5.64391,242,12,"Hand Management",582,"Card Game"," Humor"," Negotiation"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Fréderic Moyersoen"
"924",165959,"Jolly Roger: The Game of Piracy & Mutiny",4,10,30,30,30,2015,5.64391,242,12,"Voting",582,"Card Game"," Humor"," Negotiation"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Fréderic Moyersoen"
"925",201248,"Evolution: The Beginning",2,5,40,30,40,2016,6.07116,859,8,"Action Point Allowance System",2201,"Animals"," Card Game"," Educational"," Environmental"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,"Dominic Crapuchettes"
"926",201248,"Evolution: The Beginning",2,5,40,30,40,2016,6.07116,859,8,"Hand Management",2201,"Animals"," Card Game"," Educational"," Environmental"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,"Dominic Crapuchettes"
"927",201248,"Evolution: The Beginning",2,5,40,30,40,2016,6.07116,859,8,"Simulation",2201,"Animals"," Card Game"," Educational"," Environmental"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,"Dominic Crapuchettes"
"928",167763,"DC Comics Deck-Building Game: Teen Titans",2,5,75,45,75,2015,6.00897,531,15,"Deck / Pool Building",1378,"Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Brady"
"929",137651,"What's He Building in There?",2,6,60,60,60,2013,5.80733,384,12,"Card Drafting",634,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Scott Garrity"
"930",137651,"What's He Building in There?",2,6,60,60,60,2013,5.80733,384,12,"Hand Management",634,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Scott Garrity"
"931",137651,"What's He Building in There?",2,6,60,60,60,2013,5.80733,384,12,"Worker Placement",634,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Scott Garrity"
"932",165401,"Wir sind das Volk!",2,2,150,60,150,2014,6.80189,1352,12,"Campaign / Battle Card Driven",2645,"Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Sivél, Peer Sylvester"
"933",165401,"Wir sind das Volk!",2,2,150,60,150,2014,6.80189,1352,12,"Card Drafting",2645,"Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Sivél, Peer Sylvester"
"934",165401,"Wir sind das Volk!",2,2,150,60,150,2014,6.80189,1352,12,"Simulation",2645,"Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Sivél, Peer Sylvester"
"935",180564,"Carcassonne: Star Wars",2,5,35,35,35,2015,6.20694,1347,7,"Dice Rolling",2864,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
"936",180564,"Carcassonne: Star Wars",2,5,35,35,35,2015,6.20694,1347,7,"Tile Placement",2864,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
"937",86415,"Cornerstone Essential",2,4,45,45,45,2010,5.67698,199,8,"Dice Rolling",251,"Abstract Strategy"," Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Mette"
"938",86415,"Cornerstone Essential",2,4,45,45,45,2010,5.67698,199,8,"Partnerships",251,"Abstract Strategy"," Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Mette"
"939",86415,"Cornerstone Essential",2,4,45,45,45,2010,5.67698,199,8,"Route/Network Building",251,"Abstract Strategy"," Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Mette"
"940",171879,"Kraftwagen",2,4,75,75,75,2015,6.55557,1480,10,"Time Track",2191,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthias Cramer"
"941",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Acting",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"942",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Line Drawing",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"943",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Paper-and-Pencil",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"944",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Partnerships",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"945",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Roll / Spin and Move",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"946",33150,"Cranium WOW",4,16,60,60,60,2007,5.75165,817,12,"Singing",1907,"Movies / TV / Radio theme"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Whit Alexander, Richard Tait"
"947",139952,"Clockwork Wars",2,4,90,90,90,2015,6.09824,436,13,"Area Control / Area Influence",918,"Civilization"," Fantasy"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Hassan Lopez"
"948",139952,"Clockwork Wars",2,4,90,90,90,2015,6.09824,436,13,"Modular Board",918,"Civilization"," Fantasy"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Hassan Lopez"
"949",139952,"Clockwork Wars",2,4,90,90,90,2015,6.09824,436,13,"Secret Unit Deployment",918,"Civilization"," Fantasy"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Hassan Lopez"
"950",139952,"Clockwork Wars",2,4,90,90,90,2015,6.09824,436,13,"Variable Player Powers",918,"Civilization"," Fantasy"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Hassan Lopez"
"951",139952,"Clockwork Wars",2,4,90,90,90,2015,6.09824,436,13,"Worker Placement",918,"Civilization"," Fantasy"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Hassan Lopez"
"952",102181,"In a Grove",3,4,20,20,20,2011,5.77648,529,9,"Memory",963,"Bluffing"," Deduction"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Sasaki"
"953",114667,"The New Science",2,5,90,90,90,2013,5.82063,595,12,"Action Point Allowance System",1030,"Educational"," Industry / Manufacturing"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"954",114667,"The New Science",2,5,90,90,90,2013,5.82063,595,12,"Area Control / Area Influence",1030,"Educational"," Industry / Manufacturing"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"955",114667,"The New Science",2,5,90,90,90,2013,5.82063,595,12,"Dice Rolling",1030,"Educational"," Industry / Manufacturing"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"956",114667,"The New Science",2,5,90,90,90,2013,5.82063,595,12,"Variable Player Powers",1030,"Educational"," Industry / Manufacturing"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"957",114667,"The New Science",2,5,90,90,90,2013,5.82063,595,12,"Worker Placement",1030,"Educational"," Industry / Manufacturing"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"958",142852,"DC Comics Deck-Building Game: Heroes Unite",2,5,45,45,45,2014,6.47552,1350,15,"Deck / Pool Building",3122,"Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik V Larsen"
"959",9617,"Russian Rails",2,6,240,180,240,2004,5.86464,402,10,"Crayon Rail System",652,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jodi Soares"
"960",9617,"Russian Rails",2,6,240,180,240,2004,5.86464,402,10,"Pick-up and Deliver",652,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jodi Soares"
"961",9617,"Russian Rails",2,6,240,180,240,2004,5.86464,402,10,"Route/Network Building",652,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jodi Soares"
"962",234671,"Pandemic: Rising Tide",2,5,45,45,45,2017,6.362,653,8,"Co-operative Play",1701,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Doumen, Matt Leacock"
"963",210663,"Tribes: Early Civilization",1,4,50,30,50,2017,5.73615,255,8,"Grid Movement",420,"Ancient"," Civilization"," Exploration"," Prehistoric"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Rustan Håkansson"
"964",210663,"Tribes: Early Civilization",1,4,50,30,50,2017,5.73615,255,8,"Tile Placement",420,"Ancient"," Civilization"," Exploration"," Prehistoric"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Rustan Håkansson"
"965",186995,"Doctor Who: Time of the Daleks",2,4,120,120,120,2017,5.82619,301,14,"Co-operative Play",882,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Haught"
"966",186995,"Doctor Who: Time of the Daleks",2,4,120,120,120,2017,5.82619,301,14,"Dice Rolling",882,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Haught"
"967",186995,"Doctor Who: Time of the Daleks",2,4,120,120,120,2017,5.82619,301,14,"Modular Board",882,"Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Haught"
"968",148231,"Corto",2,4,40,20,40,2013,5.70284,253,10,"Area Control / Area Influence",493,"Adventure"," Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurent Escoffier, Sébastien Pauchon"
"969",148231,"Corto",2,4,40,20,40,2013,5.70284,253,10,"Hand Management",493,"Adventure"," Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurent Escoffier, Sébastien Pauchon"
"970",148231,"Corto",2,4,40,20,40,2013,5.70284,253,10,"Modular Board",493,"Adventure"," Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurent Escoffier, Sébastien Pauchon"
"971",148231,"Corto",2,4,40,20,40,2013,5.70284,253,10,"Partnerships",493,"Adventure"," Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurent Escoffier, Sébastien Pauchon"
"972",69234,"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",2,2,120,120,120,2016,5.7331,150,12,"Dice Rolling",803,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Mokszycki"
"973",69234,"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",2,2,120,120,120,2016,5.7331,150,12,"Hex-and-Counter",803,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Mokszycki"
"974",69234,"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",2,2,120,120,120,2016,5.7331,150,12,"Simulation",803,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Mokszycki"
"975",135888,"Titanium Wars",3,4,90,60,90,2013,5.67334,375,12,"Simultaneous Action Selection",943,"Card Game"," Negotiation"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,"Frédéric Guérard"
"976",17863,"The Western Front: 1914 to 1918",2,2,360,360,360,2004,5.65973,90,12,"Dice Rolling",449,"Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Schroeder"
"977",17863,"The Western Front: 1914 to 1918",2,2,360,360,360,2004,5.65973,90,12,"Hex-and-Counter",449,"Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Schroeder"
"978",17863,"The Western Front: 1914 to 1918",2,2,360,360,360,2004,5.65973,90,12,"Simulation",449,"Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Schroeder"
"979",209664,"Skyward",2,4,45,30,45,2017,5.70155,192,12,"Card Drafting",620,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brendan Evans"
"980",209664,"Skyward",2,4,45,30,45,2017,5.70155,192,12,"Hand Management",620,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brendan Evans"
"981",209664,"Skyward",2,4,45,30,45,2017,5.70155,192,12,"Set Collection",620,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brendan Evans"
"982",68250,"Objective: Kiev",2,2,45,45,45,2010,5.64283,142,12,"Hex-and-Counter",630,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Chadwick"
"983",31920,"Munchkin Booty",3,6,90,90,90,2008,5.89545,1712,10,"Dice Rolling",3981,"Card Game"," Fighting"," Humor"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
"984",31920,"Munchkin Booty",3,6,90,90,90,2008,5.89545,1712,10,"Trading",3981,"Card Game"," Fighting"," Humor"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
"985",31920,"Munchkin Booty",3,6,90,90,90,2008,5.89545,1712,10,"Variable Player Powers",3981,"Card Game"," Fighting"," Humor"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
"986",234277,"Nusfjord",1,5,100,20,100,2017,6.50779,1081,12,"Worker Placement",1689,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Rosenberg"
"987",163474,"V-Commandos",1,4,180,30,180,2016,6.20601,546,12,"Co-operative Play",1180,"Spies/Secret Agents"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thibaud de la Touanne"
"988",163474,"V-Commandos",1,4,180,30,180,2016,6.20601,546,12,"Dice Rolling",1180,"Spies/Secret Agents"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thibaud de la Touanne"
"989",163474,"V-Commandos",1,4,180,30,180,2016,6.20601,546,12,"Modular Board",1180,"Spies/Secret Agents"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thibaud de la Touanne"
"990",126750,"Sky Tango",2,4,20,20,20,2012,5.77778,517,8,"Hand Management",1072,"Animals"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johann Rüttinger, Jacques Zeimet"
"991",126750,"Sky Tango",2,4,20,20,20,2012,5.77778,517,8,"Set Collection",1072,"Animals"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johann Rüttinger, Jacques Zeimet"
"992",81850,"Trigger!",3,8,20,20,20,2010,5.64056,206,8,"Acting",469,"Action / Dexterity"," Card Game"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,"Julien Sentis"
"993",81850,"Trigger!",3,8,20,20,20,2010,5.64056,206,8,"Hand Management",469,"Action / Dexterity"," Card Game"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,"Julien Sentis"
"994",9354,"Privacy",5,12,45,45,45,2004,5.64785,194,16,"Voting",316,"Mature / Adult"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reinhard Staupe"
"995",164338,"The Golden Ages",2,4,90,90,90,2014,6.61757,1716,12,"Action Point Allowance System",2317,"Civilization"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luigi Ferrini"
"996",164338,"The Golden Ages",2,4,90,90,90,2014,6.61757,1716,12,"Area Control / Area Influence",2317,"Civilization"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luigi Ferrini"
"997",164338,"The Golden Ages",2,4,90,90,90,2014,6.61757,1716,12,"Card Drafting",2317,"Civilization"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luigi Ferrini"
"998",164338,"The Golden Ages",2,4,90,90,90,2014,6.61757,1716,12,"Modular Board",2317,"Civilization"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luigi Ferrini"
"999",164338,"The Golden Ages",2,4,90,90,90,2014,6.61757,1716,12,"Tile Placement",2317,"Civilization"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luigi Ferrini"
"1000",124047,"Pirate Dice: Voyage on the Rolling Seas",2,4,60,30,60,2012,5.71806,502,13,"Action / Movement Programming",905,"Dice"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Clint Herron"
"1001",124047,"Pirate Dice: Voyage on the Rolling Seas",2,4,60,30,60,2012,5.71806,502,13,"Dice Rolling",905,"Dice"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Clint Herron"
"1002",124047,"Pirate Dice: Voyage on the Rolling Seas",2,4,60,30,60,2012,5.71806,502,13,"Modular Board",905,"Dice"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Clint Herron"
"1003",124047,"Pirate Dice: Voyage on the Rolling Seas",2,4,60,30,60,2012,5.71806,502,13,"Simultaneous Action Selection",905,"Dice"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Clint Herron"
"1004",131111,"Codex: Card-Time Strategy – Deluxe Set",2,5,45,45,45,2016,6.4874,725,13,"Deck / Pool Building",1071,"Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
"1005",131111,"Codex: Card-Time Strategy – Deluxe Set",2,5,45,45,45,2016,6.4874,725,13,"Hand Management",1071,"Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
"1006",131111,"Codex: Card-Time Strategy – Deluxe Set",2,5,45,45,45,2016,6.4874,725,13,"Secret Unit Deployment",1071,"Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
"1007",131111,"Codex: Card-Time Strategy – Deluxe Set",2,5,45,45,45,2016,6.4874,725,13,"Variable Player Powers",1071,"Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
"1008",74102,"Der Pate",2,4,60,60,60,2010,5.67655,346,12,"Dice Rolling",482,"Dice"," Economic"," Mafia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Rieneck"
"1009",11967,"The Seven Days of 1809",2,4,480,480,480,2004,5.64634,93,14,"Hex-and-Counter",359,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin Zucker"
"1010",30658,"Rise of Empires",2,5,180,180,180,2009,6.49601,1897,12,"Area Control / Area Influence",2773,"Ancient"," Civilization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
"1011",30658,"Rise of Empires",2,5,180,180,180,2009,6.49601,1897,12,"Variable Phase Order",2773,"Ancient"," Civilization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
"1012",30658,"Rise of Empires",2,5,180,180,180,2009,6.49601,1897,12,"Worker Placement",2773,"Ancient"," Civilization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
"1013",110286,"Zong Shi",3,5,90,60,90,2012,5.73376,311,13,"Set Collection",592,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin G. Nunn"
"1014",110286,"Zong Shi",3,5,90,60,90,2012,5.73376,311,13,"Worker Placement",592,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin G. Nunn"
"1015",35964,"duck! duck! Go!",2,6,20,20,20,2008,5.70864,765,8,"Action / Movement Programming",1178,"Humor"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin G. Nunn"
"1016",35964,"duck! duck! Go!",2,6,20,20,20,2008,5.70864,765,8,"Modular Board",1178,"Humor"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin G. Nunn"
"1017",35964,"duck! duck! Go!",2,6,20,20,20,2008,5.70864,765,8,"Simultaneous Action Selection",1178,"Humor"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin G. Nunn"
"1018",192945,"Coal Baron: The Great Card Game",2,4,80,50,80,2016,6.20035,747,10,"Card Drafting",1730,"Card Game"," Industry / Manufacturing"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"1019",192945,"Coal Baron: The Great Card Game",2,4,80,50,80,2016,6.20035,747,10,"Hand Management",1730,"Card Game"," Industry / Manufacturing"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"1020",192945,"Coal Baron: The Great Card Game",2,4,80,50,80,2016,6.20035,747,10,"Set Collection",1730,"Card Game"," Industry / Manufacturing"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
